source,id,retweetCount,replyCount,likeCount,quoteCount,viewCount,advocacy_msg_type_illuminating,issue_msg_type_illuminating,attack_msg_type_illuminating,covid_topic_illuminating,economy_topic_illuminating,education_topic_illuminating,environment_topic_illuminating,incivility_illuminating,fraud_illuminating
Twitter for iPhone,76e6fe85cf09858087568a369c54a10854563994f588a1ce9274577e5bf38d08,80,18,467,2,20872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77157dc65d779a2947edbc581189a1fcbd3224f8a88a5a7ab27610101d112a37,103,18,496,5,64033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7717ab6d30e844eb122f7a499dd32467309bc1ddbd013ad827e2c6b150333067,41,286,231,9,49045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,771b35dd73f352758cc057e4e3ec3a7c3a9843d627f193a51e16865db3b7274e,189,87,601,21,36609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7720483b618e78d99dc15133411e8e54a6f62390f7873b6d650b0e31cf732c44,49,135,222,10,29276,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,7723a5a405c5d524c153910e2c05acb7dd9a482adcbc064686a4831ca78d2c19,196,101,743,6,55479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,7728218aefcb543c240c99f1f149618bf787ad2716a35386624f97bf722fe63a,8,0,27,1,5821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7735581eb0aff289ad983f8922aefde582533dae9d78d88a87a5713de89d4a65,188,107,519,23,72238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77424a3af0abff8de6cfbb1302b7ae085a150dbfa1c5be963db57c8c380e2cc7,1,6,5,0,373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,77438e9f173115dccadc63d295ff4086b1bf209a4fed891316439330a9087e35,4385,916,20597,236,463203,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,774df2dca45b0ac902d02a327eb850eb46ec81244b6b67654f164ee5ebd774ac,382,278,3361,18,419124,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7757e544b11180cee89e0d8b1a1e584f594091e3ef179db349a811e40d325d87,429,295,3668,51,347898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7767c68a98c6396884a1e0a91d04a50d4ccc05632a60ea0f408e13395e83d54c,34,141,260,5,15161,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,777d99c830e2d828eb47a04de9be17d44125551fa95d75124a7f9072ad1a70c0,47,24,220,0,34454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7781ff82f20b06e880cd0fd1e34c35f7c62160c0a0a8966dd73f862ccc8fc6f4,148,74,1272,6,21457,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,778359d568b44e2babe03e1603ba0ce28dd38b52136984545fe2eb901ef35202,32,4,100,4,10541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,778606920b7e53ee540c65a97f6a772dcf4de207a015117826f12d760d5090cb,15,11,95,1,7549,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77a730ac0eaf9c244669a402ddb67e6e992c8e3d2065a5f3381dc0dbb5c5c8ae,2,6,38,0,3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77ac73d5166b02ed5987aba8c6c654ecb4814d174ef82ea4c3ed220bb2ab43ae,53,15,207,1,35051,,,,,,,,,0
Twitter for iPhone,77ac8ade1bdcd2b10c805ee3d254bb0a85c84dbf8e87e2d3a5e962f5fe8ba5db,108,1035,705,77,144082,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77b35e417862714c756289d9eec0a7e542e14d49f49a5edbc0c173cda092369e,405,191,2237,24,316194,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77b9524cbe4258d7bf5e0ad683c1cfeed8a8d95817e65d4a3c8565f003e4fab3,25,15,95,2,14931,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77bfced9d1ef6f778e624ef465a0105bba2feb181e926f22e5922b694429edeb,0,0,2,0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77c59f89d082f595cde1d99a9ad12b65c000e9112015c0f6bfce63cdcbc739f6,13,460,227,31,49294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77c9f50b2ca6009acfac8c895a44eb719f9913d2719804dd9fe2f721ef6865d3,54,15,127,3,16134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77ccbc6366b44490740eb826dbe7d4c2363c6042e7eb0f653895265fe57afec6,141,32,376,5,38364,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77cd9b6fea544df9c05d3f9b19659e8663942fbdaa9d752a5e9b7f386a1276b6,3,9,50,0,2999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77d2d6c61bf4f8687b03dbe34fedae5e5d5f3d707765e65e9abfad3e552b7e3b,5858,4553,49969,1106,5138770,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77d7f5f6b11c68cf59a220a9ca71644ea84473fc9f2f49569d0f2059e4d02839,127,384,1125,16,154648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77da2414ba8cc63dbf73ce4f2a96de07de5438bae42840f2b2e3014f70be10a2,301,278,2495,13,233975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77dcb9505e1f301d27d0ba2735d1e5343e018673a1422ae380a0a552f0cc243e,84,39,294,14,23402,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77ddab931dd44dae6c9b683ae6cccd58d434680b9e857b53ce4e09a4db192331,13,11,160,1,36799,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,77e5fa1a47931b1fcf979f04f5e7ede84b1c90905425e141f88a789649932dc9,208,70,1057,3,34778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,77eb9b02ebaf4597ca00bd041062b0fe72b364e59873f544cdc0bd4ef1134f5c,363,167,1428,43,65278,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Twitter for iPhone,78031867ee647fcd455a2360aaebb4f5956b3130a9c757c37852b45c4525f3d6,1185,449,4470,119,360121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78108b0d06f2c704d2ba3ad51435dd2c99b738457e57cd5c5b7fd70dfb3cec64,551,167,2909,12,77157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7818378b964aa1e8846255d5161ee9db1e995e8b08a03c231722629d8b60d067,139,140,1574,11,180048,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7832d639817cfb1e89c8c0ca5c9e4b2eab89f4ca85ca5cab68acb21c65535b7d,0,0,5,0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7833e9b44d1eaf03e8ad476e575000e8013c1f97682deb81103a11e3245267ef,0,17,17,1,10336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7836ac507e05bcfbb4da46fb34a115d3943474f11d209d4ba84e30ead7d01a26,135,38,517,6,47679,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78391d6ffa117d4adf06703677931744ba55b7f991e9bd9da48b81a01492bc13,227,64,493,17,24686,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,783d544e89308370737e0a11c283a7677f26e86ee65c959a0aefd6111d3b9488,88,61,446,3,22769,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,784440c82d75bcffef77fb9fffca5e247315c5a15a46cdec4131e96fa406dba3,16,10,133,3,10814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7850682eb6c824fce2dac2a2cc74bba855bdb0bba9a413699e216fc51a5d9b8f,27,4,96,1,9194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7859989f81d25740dd174f0350d9d458bfb8365ca0992647bf4c598f1acbf753,104,27,714,4,78094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,785cebbddf94f27af19890c1ef779feaae72d2439925a401c3294a964171e18a,3636,462,15360,93,1417095,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,785e6916fd7c13cc4b5397d0f749cb28514299ca2998e776cbe5cb1b3e70acef,123,28,452,5,44313,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
Twitter for iPhone,785f38db36dda22c67f8024ce6fb99c0b9a3a1e5e1baba42adf359b81afb3dc0,182,131,1473,10,303906,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78652c7a082f6375643a5c8c81067d9109eebcaeca85675129b6e2e180bf8936,45,13,129,3,36335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,786815caed7e89aafef8584b0ff8ddc3e059e4e5eea494a0bf5f1e0fbb425676,214,39,427,11,25509,,,,,,,,,0
Twitter for iPhone,786f472314f8e75184a8ce3757f12bad423ddbf83ae12c2c6e817b5012633b2e,101,109,565,5,53345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7884169df5dc8ffdcaa3c7616aeab8ac627070611bdfdc45ad901051cec0e871,27,6,109,1,23329,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
Twitter for iPhone,78846fada7d080654736c326c513226373366e7613f0a429b864ccb5edf13019,10,48,794,1,42386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78a97de9080194aa3ecd99a0157ec83d6698407fd7e27286b3027206a0475ea2,0,14,6,3,1852,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78b34e11d1bf83295a043fab8905481627bc0f8c1fa77ffbeb023b6ad5369a89,53,82,537,7,68967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78b61ade95e0002a0c54f832ff3687f9ec0fe54e93106cf6761508b34dd2dff4,0,1,7,0,740,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78bafe82792d23247a9529cb330d2e7c73ae60b101da09d5054728606cfa3c22,22,10,197,0,5301,,,,,,,,,0
Twitter for iPhone,78bc733a128fbc1d79cc4ecd95ebf631d7f12085331f2e2ea3087863a99c41e4,1,0,12,0,634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78bf78f8a6900e7bc7cc076b1ff80f8cdd08e9664a8ceee16b662a73b45b8c86,45,11,119,5,19349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78d23ae688e822061655ab13c8101b2c813c3275c9100dd7a451a1772605d51c,1268,428,18199,51,1369803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78d4abeb40f17e3233df56b06c9f56f6ac24172071431ff847ca6128a1ba96a9,5286,439,31546,78,1284947,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Twitter for iPhone,78db41e948d804909532592aedad76864824c86dfcdba46d4335de11e55918c9,0,0,15,0,2221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78dc4a3f4755d38a8c8a76d9c9e744185e9fb223350894ac798c5dc9b05fc2ea,2869,239,9608,37,114886,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78e6499114a9f9e1e6b4887e7a7b64a5caf674c92ba86796d8aec6c7c8baeff9,121,48,655,9,60609,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78eaf0bdfb24beb7c4fd0358a197766993b2b63548321903442205c1292ee18a,6,6,72,2,5593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78f53986b3e373b9173f04ec000c03f1d3cc150ae44101290766c51945756b05,15,45,98,1,3476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78f57fc943f951adf0116535bc03efe6eb4662923bd0d5ec2ffc3a4b1ec024b0,5219,1269,41959,380,3830636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78f6ae333ad5c4d727d1eb75c948811d821728d0c9659e7846bc78a4c10c0db9,2,12,41,1,2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78fc36ac154c1384da19017314c31c738615f82458be33691b78974351fd4a84,12,6,125,2,5396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,78feab5d335314a719017c2e662d17d5895507577f545dac26cb8f8d0177e49f,15,2,59,0,1066,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7901624297c3413c514b8f544a988627755e0ef4ba6ae05d151015f6e83f45ee,27,3,77,2,15823,,,,,,,,,0
Twitter for iPhone,7902e250653c01cab42e01d07913c4fac5d8ab148a6f06324279b638650df370,27,153,209,26,26510,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7905cf190f04a8a8380cefe3fe367aa99dce7426a01be20fc99555ca6dbc4414,564,87,1208,18,19732,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,790bb20dd13a1dcb3e7d34187f1bbe8c616eb7dc645753aad2dad0b2cca118d7,2964,2172,24884,191,1315965,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
Twitter for iPhone,790f1941ed1b63d57356245e492fd472df52d525fac63f0339765229621f077c,12,33,162,3,31504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7911d98d64085cabba483dd607b76335dd17764f734139a0fb8c67f96e46d3be,130,56,693,10,30347,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79209d35f8ffd2c01229b8ad89393e6d4048b6cdb293a7e420d87ee3c6990ed6,464,71,3578,4,75093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,792283db225f079d0f3a9d40bcf46fa77f44a86b305ae6b2766104a48af5b8da,0,1,4,0,160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,792b07af0da5afa1097d3c71c6702efdbabc3e9f9b5c9b829a33a9eb54307fc2,0,3,1,0,141,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,792e11d0d6f5a623d4af1f91c4cb4e7aa5e7226378726009df3b6a2e1b813708,0,3,30,0,411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,793e5dfce1393dcc9c884a3e7bdf1abce746f2399b037e28831b7f73243fd823,89,36,852,3,78730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7947ecfa64c62494bb23afb8baa8271083866c5ab2c6cbe75b761e6a28cacfd6,454,169,4241,12,498555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7947f80c15f6b1c35af4ca7a20d87d4704fc7d93b0e66d3ce69913dddbf46235,0,1,22,0,1900,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79512e4be8803b770b8a8a5c4a401f82524486343a22833bb80403c7abea1553,586,991,4963,322,3145702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7955ceae4a9bd1dffff78fc2b5f8c0bee7ccadba7dfb2f687c495b8e5563e138,161,76,762,9,75054,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,796ff2142a5843dba3127a6d9ee61dd216fa78287b7f5f2f0720d5b60b82bd39,11,0,135,0,10280,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,797de98a9f77d5a620786dcd0edb25b54a00ea07c2699529e6848b4c040f4bd8,475,235,1432,29,44495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79833bf9a54f38b9da0addc23f980e0f0c94fed912354fd0eaada36ee2a0eb23,1469,337,8315,107,368081,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,7984997d63b89958ec7af6a536886e9e4b74acf9d1f5444c1884c091de3e1bf2,34,7,111,1,10462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79850e6769d4aeb8f694d10c589d256d3923914a21805e315da0423e9c077ca3,261,55,588,5,23485,,,,,,,,,0
Twitter for iPhone,798719eeab8b188f8cd6d59d303f0fb12a2c5417e00915ea2d379dfa2909e791,254,270,1814,16,296783,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Twitter for iPhone,798ec20bf9212864bfb555835c7aea5716508dba62167ae5855fbc23b8c12514,2389,1357,26778,167,1574593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79922543cf863101c6c51150b30c95f636213459fb8e3d08fc02c2efd5be2caf,20,8,379,0,11075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79a708154ddc413aa58968a3d9bb127754efe3ac146d33234fc563cefd1123ad,12122,1899,63293,371,901977,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,79ac731aed0db8a42c470a56cedba1934a42973c8b366ebe1e121e9dc1a60350,6,6,37,0,12502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79aec9e6e03cc135b9bed22f4fddddf340e50aa52c232b219995a639b65ed2c6,3,9,35,1,5165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79bf474a674595a2dba9aa23792fc7ceab86ecd17fd6e678fa66c019c545e318,226,473,732,142,501446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,79cc548c63639199f179c42ea17b0d8a2eaebbd9daf11b1d1ae593805a0dbb44,1063,351,14080,40,883486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79e4277f788501ea7efdcca88058bb609dc9ff9cb8eb7cb935df14e90bb7cbae,3,51,56,9,32736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79e601e41e1c5c819948b9d70936ed66e6585de84f5580602cee0380f9599d62,99,44,377,2,25962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79f338bfc3aff71c2ccdd842fd1387788628f51b5fcdceffbe7b8fd398cf2861,5,3,35,1,4741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79f9df0ed0320d244b2e3f27b251ea4509949360bfa46b56bb1e26b334d11054,127,44,796,10,13867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,79fd716d5671aabef51860fcabfea4de2eb9493fada9b9fde0ad15757d186c27,4109,7272,27805,592,1675580,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,7a060014b31bcf8f2e50f29dac299851bb5103929fec33eaf55b9aa8762ea4f9,0,2,3,0,97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a066f32280fcede62f8ee99c1b9450af2c9d21567399e23a0a0809c2baf6e5a,458,392,2547,36,170607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a1524205e2665cbf38b18dcbf3006cb679ea13693a4b1efb021b2e814f78ce6,770,113,3821,31,93078,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a154a373a14cf6614f90af0032d5f83af7d763355077db062a0377012b23c83,79,310,722,20,59379,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a187303a77556b09db9cfdf212dcc982c9dd8b90b5363f9aceeedc35455c1af,28,160,225,16,59713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a1ec2d828b014898b44a476d2b43947d7b8245dc4beaa47f2d0d8f4fd8ee6e8,26,9,93,0,24970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a21c4ccd412c7e44240c1f518d2a651267a7eae14a25311348b19ecbe055dc4,179,58,544,12,28032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a2b948dc2013c000ae13ff65502d4bbcddfd90a70b640e766f51add4248f10c,30,5,69,4,17407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a2ed449a68532b4e45cd738cc240397a4cefeefad5336061406c1cf38d1b91b,832,119,4979,37,144049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a311dcd51596ed5c523b0bf270d87763381cd98964c20f84a510b43159b1dce,19,49,126,2,45890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a3b92b449609a0cc7ce526f28b21362cd13dca4c58e7859e9e617b2c2e6d868,9,24,67,0,7221,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,7a3d6111941453f8f97869b67d19c71eb744f4af4a2481662f49f9515bedfbd6,3,1,28,0,9289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a3dcc2997e59c703a1516b7362c08ab4bd25a005eb32c33ce1112dcc9f9b516,2,59,29,2,2765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a4eef95b4cbf1a2654b70590061173c7398363f251a3623318ae9e7cc1d6391,2237,643,15377,139,585518,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,7a66a838d41837a0cbaee4b2f53633400f13ff517957c2a8e94a9634690b5385,741,273,7147,32,554344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a6d4cf73561942c037b587144c3502f48ffd3f66006b1367dc33b9e2615ccbe,717,222,3902,64,70125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,7a7069fb2cfbc12df85afacb67bffc01a4a60fb1ede0632020ab9908efddec97,56,1698,498,171,618047,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a81ea4f449d9c1fd15aa2f50a9075f1688c7c828da9b8213143c705c28ad7bc,529,170,1719,15,102031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a8a79af4e1fed9c2aa6fa5404e2b0784935d18d250affdb4867fdfcf4065924,0,1,2,0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a8c8fc25fc1f79bfe49f858b1f6320162b120562b36bdcdd1435806b4877893,307,74,1134,12,38963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7a8ec8ebd6d0795f92ddb512a3a6ad4638740e7a068a643ea533315efd91f05a,1,1,6,1,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7aa355eeea031fe314be23cb2e4048fadc6eb1adaba16322778b9da6de669083,1024,259,6366,49,225774,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0
Twitter for iPhone,7aaf60063c69f965c6328687ed9304e354029f64c3427641503869619ccd7d8e,6,8,45,3,5132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7abacca15f3831f84a7d539c4f96762256509d0e4123e12838399c578baa3ffa,82,15,279,1,16113,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0
Twitter for iPhone,7abbd110051830c5bccb167147d1d2e8be8878fb9f1438a69718e2ac46b665fb,5,6,32,0,2696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7ad4f9fdf55207feafcebbae934608d268174713d77dbf73fa65b64ca1e00f38,456,258,3922,12,171637,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7ad6583ff65887e99e2efbc39cea3a1b37d06787d09c70a6bf19d4592dd058f9,0,0,1,0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7adc03502633c4d071df67077f54b06b27322d87e62f690c6bc005a1578a0e41,858,3167,6157,215,633161,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7af679c6b07b032c49f964bf6b26d35b311785425b0aa235b384a6e9b470073e,14,180,106,14,13458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7afc69f1848f21ac4d203e3737cff20f0d92c2bfbcb58f9d8c4d3eef67506bd5,0,2,5,0,747,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7b15f4e43dd7bb9b08cdffbca6b392ddef5fc4470b7b9f2a72e10515795af4a9,25,18,183,0,22079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7b170804bb875542a50ec9757860a24d8c4a6cdf536a14949f871012153c23a4,733,360,4867,37,575090,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,7b1fadf8007ab146af5c9e26300439da8af11fc1ea50e3d32f95c51bf6bbaacd,238,115,742,22,58687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7b20f3bade1c4e32e7ea925b076ea0b616f0dd147d73e44da27c7168fafc201e,57,13,177,0,22445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7b3054240bb6a82f771ac1605df93c6c2f0c3c32caee33f92f985797f22da883,119,47,336,4,11381,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,7b3942a8185156771070635e2dc8e6d5ef38b9a0829e636617713aa9fae0bc22,2,1,20,0,259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7b39f8d22bb20cbe137a3c0b78a598102cf8f0639123b3eedb1be4fc26252a9d,4,1,13,0,452,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Twitter for iPhone,7b3fdf7a5db7952a3274224784a31c162a7d92bc50379ffcc6f4fbca3a46c2ce,49,17,347,2,16344,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter for iPhone,7b4d2d5f577b70f16621893e77f3eae2581bfb8fd0dd44c9e983bfc2c95fce73,311,149,1318,22,115569,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
